factor,reason
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合3次|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合3次|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合0次|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合0次|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合3次|底重合0次|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合3次|底重合0次|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合3次|底重合1次|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合3次|底重合1次|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合0次__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合0次__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合0次__age_9_plus,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合1次__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合1次__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合1次__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合2次__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合2次__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合2次__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合2次__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合3次__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合4次__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合4次__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合4次__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合0次__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合0次__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合0次__age_1_3,state_influence
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合0次__age_4_8,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合1次__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合1次__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合1次__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合1次__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合2次__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合2次__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合2次__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合2次__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合3次__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合3次__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合3次__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合4次__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合4次__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::压力|顺畅笔底分型|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::压力|顺畅笔底分型|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::压力|顺畅笔底分型|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::压力|顺畅笔顶分型|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::压力|顺畅笔顶分型|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::压力|顺畅笔顶分型|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::压力|顺畅笔顶分型|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::支撑|顺畅笔底分型|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::支撑|顺畅笔底分型|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::支撑|顺畅笔底分型|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::支撑|顺畅笔底分型|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::支撑|顺畅笔顶分型|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::支撑|顺畅笔顶分型|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__joint::支撑|顺畅笔顶分型|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v1::压力__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v1::压力__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v1::压力__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v1::支撑__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v1::支撑__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v1::支撑__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v1::支撑__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v2::顺畅笔底分型__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v2::顺畅笔底分型__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v2::顺畅笔底分型__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v2::顺畅笔顶分型__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v2::顺畅笔顶分型__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v2::顺畅笔顶分型__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240612__di_1__v2::顺畅笔顶分型__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向上|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向上|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向上|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向上|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向上|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向下|任意__onset,event_year_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向下|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向下|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向下|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向下|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向上|任意__onset,event_year_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向上|任意__exit,event_year_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向上|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向上|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向下|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向下|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向下|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向下|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向下|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向上|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向上|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向上|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向上|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向上|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向下|任意__onset,event_year_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向下|任意__exit,event_year_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向下|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向下|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向下|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向上|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向上|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向上|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向上|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向下|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向下|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向下|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向下|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向上|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向上|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向上|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向上|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向下|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向下|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向下|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::2笔震荡__onset,cross_year_direction
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::2笔震荡__exit,cross_year_direction
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::2笔震荡__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::2笔震荡__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::2笔震荡__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::3笔震荡__onset,event_influence
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::3笔震荡__exit,cross_year_direction
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::3笔震荡__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::3笔震荡__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::4笔震荡__onset,cross_year_direction
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::4笔震荡__exit,cross_year_direction
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::4笔震荡__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::4笔震荡__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::4笔震荡__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_range_oscillation_V230620__di_1__v1::5笔震荡__onset,event_total_support
