candidate_id,trend_trend_multiplier,trend_volume_multiplier,range_trend_multiplier,range_volume_multiplier,strategy_return,annualized_return,max_drawdown,calmar,win_loss_ratio,closed_trade_count,winning_trade_count,losing_trade_count,has_wins_and_losses,sharpe,exposure,trade_count,manhattan_distance,euclidean_distance,strategy_return_delta_from_selected,annualized_return_delta_from_selected,max_drawdown_delta_from_selected,calmar_delta_from_selected,win_loss_ratio_delta_from_selected,closed_trade_count_delta_from_selected,winning_trade_count_delta_from_selected,losing_trade_count_delta_from_selected,has_wins_and_losses_delta_from_selected,sharpe_delta_from_selected,exposure_delta_from_selected,trade_count_delta_from_selected,strategy_return_global_percentile,strategy_return_neighborhood_percentile,sharpe_global_percentile,sharpe_neighborhood_percentile,max_drawdown_global_percentile,max_drawdown_neighborhood_percentile,calmar_global_percentile,calmar_neighborhood_percentile,win_loss_ratio_global_percentile,win_loss_ratio_neighborhood_percentile,exposure_global_percentile,exposure_neighborhood_percentile,trade_count_global_percentile,trade_count_neighborhood_percentile,closed_trade_count_global_percentile,closed_trade_count_neighborhood_percentile
358,1.0,1.5,0.75,1.25,0.2295923336876553,0.04391036261104686,-0.4942472733548453,0.0888429030938151,3.3410014233278154,67,19,48,True,0.35090615835587075,0.6468646864686468,135,7.0,4.58257569495584,-0.5229810422964924,-0.07982837089048056,-0.26352447488352515,-0.4474661843538594,-1.2868789936646743,4.0,1.0,3.0,0.0,-0.3737046695903768,0.11963696369636956,8.0,0.072,,0.072,,0.064,,0.0688,,0.2704,,0.9088,,0.5192,,0.5192,
359,1.0,1.5,0.75,1.5,0.23670144235272383,0.0451624164023563,-0.47361700446232813,0.0953564081881451,3.3412204512429757,63,18,45,True,0.35621890111918625,0.655940594059406,127,8.0,4.69041575982343,-0.5158719336314239,-0.07857631709917112,-0.24289420599100797,-0.44095267925952936,-1.286659965749514,0.0,0.0,0.0,0.0,-0.3683919268270613,0.12871287128712872,0.0,0.0736,,0.0736,,0.096,,0.0768,,0.272,,0.9384,,0.1192,,0.1192,
360,1.0,1.5,1.0,0.5,0.7131112189657298,0.11843018253080584,-0.3333786215830964,0.3552422826887431,3.5177160355943418,68,22,46,True,0.6898237077973269,0.5495049504950495,137,9.0,5.196152422706632,-0.03946215701841793,-0.005308550970721582,-0.10265582311177623,-0.1810668047589314,-1.1101643813981479,5.0,4.0,1.0,0.0,-0.0347871201489206,0.022277227722772297,10.0,0.6576,,0.6304,,0.5104,,0.5696,,0.3664,,0.4296,,0.6208,,0.6208,
361,1.0,1.5,1.0,0.75,0.6462193585979128,0.10920621671458575,-0.34011823188973445,0.321083101331628,3.431483287407372,65,21,44,True,0.648457654553091,0.5577557755775577,131,8.0,4.69041575982343,-0.10635401738623496,-0.014532516786941674,-0.10939543341841429,-0.21522598611604649,-1.1963971295851175,2.0,3.0,-1.0,0.0,-0.07615317339315653,0.03052805280528048,4.0,0.5488,,0.536,,0.4816,,0.5216,,0.32,,0.4736,,0.2752,,0.2752,
362,1.0,1.5,1.0,1.0,0.6318032860386538,0.10717955639827692,-0.36206046554542526,0.2960266767508474,3.690085453044066,68,21,47,True,0.6375507088456597,0.5750825082508251,137,7.0,4.358898943540674,-0.12077008994549399,-0.0165591771032505,-0.1313376670741051,-0.2402824106968271,-0.9377949639484235,5.0,3.0,2.0,0.0,-0.08706011910058786,0.04785478547854782,10.0,0.52,,0.5152,,0.392,,0.4688,,0.472,,0.5928,,0.6208,,0.6208,
363,1.0,1.5,1.0,1.25,0.5192062380549591,0.09084211161964961,-0.4144184285361472,0.2192038417319707,4.246036999478497,71,19,52,True,0.5637938071753414,0.6089108910891089,143,6.0,4.242640687119285,-0.23336713792918862,-0.03289662188187781,-0.18369563006482703,-0.31710524571570375,-0.3818434175139922,8.0,1.0,7.0,0.0,-0.1608170207709061,0.08168316831683164,16.0,0.3408,,0.3392,,0.2,,0.296,,0.8256,,0.7784,,0.8592,,0.8592,
364,1.0,1.5,1.0,1.5,0.30108184679448424,0.056248989809738914,-0.47549311492428326,0.11829611837533317,3.9749792870903238,74,19,55,True,0.4071061596976499,0.6402640264026402,149,7.0,4.358898943540674,-0.4514915291896635,-0.0674897436917885,-0.2447703164529631,-0.4180129690723413,-0.6529011299021659,11.0,1.0,10.0,0.0,-0.31750466824859763,0.11303630363036299,22.0,0.1136,,0.1136,,0.0912,,0.104,,0.6848,,0.8832,,0.968,,0.968,
365,1.0,1.5,1.25,0.5,0.7652145022363219,0.12541922293830687,-0.2981199181125015,0.4207005816061489,3.1511254704647786,71,25,46,True,0.7215055359033083,0.5396039603960396,143,8.0,5.0990195135927845,0.012641126252174173,0.0016804894367794532,-0.06739711964118134,-0.11560850584152554,-1.476754946527711,8.0,7.0,1.0,0.0,-0.0031052920429391895,0.012376237623762387,16.0,0.7576,,0.736,,0.6296,,0.6744,,0.1496,,0.3576,,0.8592,,0.8592,
366,1.0,1.5,1.25,0.75,0.7177852634157029,0.11906397242642863,-0.310183606480953,0.38384998413428345,3.5271595883322258,68,22,46,True,0.6931215776420797,0.5478547854785478,137,7.0,4.58257569495584,-0.03478811256844483,-0.004674761075098788,-0.07946080800963284,-0.15245910331339102,-1.1007208286602639,5.0,4.0,1.0,0.0,-0.031489250304167826,0.02062706270627057,10.0,0.6688,,0.6448,,0.592,,0.6192,,0.3728,,0.4168,,0.6208,,0.6208,
367,1.0,1.5,1.25,1.0,0.6009010970767321,0.10278697794429137,-0.3539144584784065,0.29042887478009816,3.4939796285573315,67,21,46,True,0.6198545074251343,0.5594059405940595,135,6.0,4.242640687119285,-0.15167227890741564,-0.02095175555723605,-0.12319166000708637,-0.24588021266757631,-1.1339007884351582,4.0,3.0,1.0,0.0,-0.10475632052111328,0.03217821782178221,8.0,0.472,,0.4672,,0.432,,0.4656,,0.3504,,0.4864,,0.5192,,0.5192,
368,1.0,1.5,1.25,1.25,0.6280474124583804,0.1066492151723113,-0.37371916035651886,0.2853726179588185,4.0502567239675,66,19,47,True,0.6345950891856362,0.584983498349835,133,5.0,4.123105625617661,-0.12452596352576739,-0.017089518329216125,-0.1429963618851987,-0.25093646948885595,-0.5776236930249894,3.0,1.0,2.0,0.0,-0.09001573876061131,0.05775577557755773,6.0,0.5136,,0.504,,0.344,,0.4512,,0.7248,,0.6416,,0.3968,,0.3968,
369,1.0,1.5,1.25,1.5,0.38435542124602096,0.06996190195449503,-0.44787925888229596,0.15620705930676115,3.947488251820282,71,19,52,True,0.4695451822077859,0.6196369636963697,143,6.0,4.242640687119285,-0.3682179547381268,-0.05377683154703239,-0.2171564604109758,-0.3801020281409133,-0.6803921651722078,8.0,1.0,7.0,0.0,-0.25506564573846163,0.09240924092409242,16.0,0.1952,,0.1904,,0.1312,,0.1632,,0.6592,,0.8168,,0.8592,,0.8592,
370,1.0,1.5,1.5,0.5,0.7652145022363219,0.12541922293830687,-0.2981199181125015,0.4207005816061489,3.1511254704647786,71,25,46,True,0.7214918526642452,0.5387788778877888,143,9.0,5.196152422706632,0.012641126252174173,0.0016804894367794532,-0.06739711964118134,-0.11560850584152554,-1.476754946527711,8.0,7.0,1.0,0.0,-0.003118975282002334,0.011551155115511524,16.0,0.7576,,0.7344,,0.6296,,0.6744,,0.1496,,0.3512,,0.8592,,0.8592,
371,1.0,1.5,1.5,0.75,0.7408163624724537,0.12216713713081373,-0.3179853035101975,0.3841911427422178,3.5726310102808796,68,22,46,True,0.7067731709882002,0.5462046204620462,137,8.0,4.69041575982343,-0.011757013511694003,-0.0015715963707136904,-0.08726250503887734,-0.1521179447054567,-1.05524940671161,5.0,4.0,1.0,0.0,-0.017837656958047288,0.018976897689768957,10.0,0.7088,,0.6928,,0.5648,,0.6208,,0.4,,0.404,,0.6208,,0.6208,
372,1.0,1.5,1.5,1.0,0.6974811435682224,0.11630078211576644,-0.31833719530550575,0.36533833881445577,3.4340168021522177,67,22,45,True,0.6810205366169573,0.5470297029702971,135,7.0,4.358898943540674,-0.05509223241592531,-0.007437951385760977,-0.08761439683418559,-0.1709707486332187,-1.193863614840272,4.0,4.0,0.0,0.0,-0.043590291329290265,0.01980198019801982,8.0,0.6256,,0.6048,,0.5632,,0.5856,,0.3216,,0.4104,,0.5192,,0.5192,
373,1.0,1.5,1.5,1.25,0.612676273395389,0.10446861033532495,-0.3362081970175306,0.31072594678552035,3.576376864054626,68,21,47,True,0.6266503595218846,0.5676567656765676,137,6.0,4.242640687119285,-0.13989710258875876,-0.01927012316620247,-0.10548539854621042,-0.22558314066215412,-1.0515035529378638,5.0,3.0,2.0,0.0,-0.0979604684243629,0.04042904290429039,10.0,0.496,,0.4784,,0.4976,,0.4976,,0.4064,,0.5384,,0.6208,,0.6208,
374,1.0,1.5,1.5,1.5,0.5764618796595271,0.09926526302206895,-0.39356319594632905,0.2522219151701521,4.016633734222607,67,19,48,True,0.6015630613677077,0.5874587458745875,135,7.0,4.358898943540674,-0.17611149632462064,-0.02447347047945847,-0.1628403974750089,-0.2840871722775224,-0.6112466827698828,4.0,1.0,3.0,0.0,-0.12304776657853989,0.06023102310231021,8.0,0.4368,,0.4256,,0.2704,,0.3712,,0.7104,,0.6504,,0.5192,,0.5192,
375,1.25,0.5,0.5,0.5,0.67975540400889,0.11386699741268158,-0.29787006462509114,0.382270697647977,3.715524775591224,68,22,46,True,0.6829292110604939,0.5165016501650165,137,8.0,4.69041575982343,-0.07281797197525774,-0.00987173608884584,-0.06714726615377098,-0.15403838979969747,-0.9123556414012657,5.0,4.0,1.0,0.0,-0.04168161688575367,-0.010726072607260773,10.0,0.5952,,0.6112,,0.6336,,0.6128,,0.4864,,0.1776,,0.6208,,0.6208,
376,1.25,0.5,0.5,0.75,0.39841567649661225,0.07221236546661314,-0.40629697741734994,0.1777329625379819,3.075584687492256,71,23,48,True,0.48656189527389965,0.5684818481848185,143,7.0,4.123105625617661,-0.3541576994875355,-0.05152636803491428,-0.17557417894602978,-0.3585761249096926,-1.5522957295002335,8.0,5.0,3.0,0.0,-0.2380489326723479,0.041254125412541254,16.0,0.2128,,0.224,,0.2256,,0.2144,,0.12,,0.5472,,0.8592,,0.8592,
377,1.25,0.5,0.5,1.0,0.31525389792526104,0.05863090848869379,-0.41788471355567547,0.14030402784973445,3.0121993613225646,69,22,47,True,0.4218860617189967,0.5907590759075908,139,6.0,3.7416573867739413,-0.4373194780588867,-0.06510782501283363,-0.1871619150843553,-0.39600505959794,-1.615681055669925,6.0,4.0,2.0,0.0,-0.30272476622725086,0.06353135313531355,12.0,0.128,,0.1328,,0.1872,,0.1328,,0.104,,0.6704,,0.7136,,0.7136,
378,1.25,0.5,0.5,1.25,0.20052140967558074,0.03872995123097178,-0.44320241929291704,0.08738659706046135,2.5123349944884334,58,20,38,True,0.32773929674759195,0.6336633663366337,117,5.0,3.605551275463989,-0.552051966308567,-0.08500878227055564,-0.21247962082159688,-0.4489224903872131,-2.115545422504056,-5.0,2.0,-7.0,0.0,-0.3968715311986556,0.10643564356435642,-10.0,0.0544,,0.0544,,0.1408,,0.0672,,0.0304,,0.8616,,0.0752,,0.0752,
379,1.25,0.5,0.5,1.5,0.2374345933702795,0.04529121417085169,-0.4619102308494768,0.09805198314737218,2.415766020199829,59,21,38,True,0.35750686578156265,0.6394389438943895,119,6.0,3.7416573867739413,-0.5151387826138683,-0.07844751933067573,-0.23118743237815664,-0.4382571043003023,-2.2121143967926606,-4.0,3.0,-7.0,0.0,-0.3671039621646849,0.11221122112211224,-8.0,0.0752,,0.0752,,0.1088,,0.0816,,0.0224,,0.88,,0.0776,,0.0776,
380,1.25,0.5,0.75,0.5,0.7205145587139963,0.11943342728716222,-0.2567065136055834,0.46525281189656786,3.3340970448437632,69,24,45,True,0.7096063105792527,0.4975247524752475,139,7.0,4.123105625617661,-0.032058817270151474,-0.004305306214365201,-0.02598371513426323,-0.0710562755511066,-1.2937833721487264,6.0,6.0,0.0,0.0,-0.015004517366994818,-0.02970297029702973,12.0,0.6768,,0.704,,0.812,,0.7504,,0.264,,0.0624,,0.7136,,0.7136,
381,1.25,0.5,0.75,0.75,0.6207804141341406,0.1056203344755604,-0.3308238826148543,0.3192645393093454,3.742881949888547,70,22,48,True,0.6441228967935527,0.5247524752475248,141,6.0,3.4641016151377544,-0.1317929618500071,-0.018118399025967014,-0.10010108414353414,-0.21704454813832907,-0.8849984671039426,7.0,4.0,3.0,0.0,-0.08048793115269481,-0.0024752475247524774,14.0,0.5056,,0.5264,,0.52,,0.5168,,0.5056,,0.2336,,0.7968,,0.7968,
382,1.25,0.5,0.75,1.0,0.5561070941490829,0.09629895803423083,-0.344738119059914,0.2793394542409001,3.7710832834402566,73,22,51,True,0.5984081178142178,0.5594059405940595,147,5.0,3.0,-0.19646628183506487,-0.02743977546729659,-0.11401532058859387,-0.25696963320677435,-0.8567971335522331,10.0,4.0,6.0,0.0,-0.12620271013202977,0.03217821782178221,20.0,0.408,,0.416,,0.464,,0.4272,,0.5376,,0.4864,,0.944,,0.944,
383,1.25,0.5,0.75,1.25,0.2634419147942606,0.04982147979351703,-0.42266700421967196,0.11787406941191796,3.0630288321477708,72,22,50,True,0.38062765906160767,0.5924092409240924,145,4.0,2.8284271247461903,-0.48913146118988715,-0.07391725370801039,-0.1919442057483518,-0.4184350180357565,-1.5648515848447189,9.0,4.0,5.0,0.0,-0.34398316888463987,0.06518151815181517,18.0,0.0928,,0.0944,,0.1744,,0.1024,,0.1168,,0.6816,,0.9056,,0.9056,
384,1.25,0.5,0.75,1.5,0.2707467308850835,0.051080623309140094,-0.39911688908242504,0.12798411870410975,3.0523621673772023,68,21,47,True,0.38577884144844043,0.6014851485148515,137,5.0,3.0,-0.48182664509906425,-0.07265811019238733,-0.16839409061110489,-0.4083249687435647,-1.5755182496152873,5.0,3.0,2.0,0.0,-0.3388319864978071,0.07425742574257421,10.0,0.096,,0.0976,,0.2512,,0.1136,,0.1136,,0.7392,,0.6208,,0.6208,
385,1.25,0.5,1.0,0.5,0.6825609040214755,0.11425354984376801,-0.2735501573078666,0.4176694722759071,3.321761127622409,70,24,46,True,0.6864214568372659,0.49504950495049505,141,6.0,3.7416573867739413,-0.07001247196267224,-0.00948518365775941,-0.042827358836546425,-0.11863961517176735,-1.3061192893700806,7.0,6.0,1.0,0.0,-0.038189371108981685,-0.03217821782178221,14.0,0.5968,,0.6208,,0.7328,,0.6672,,0.2496,,0.0504,,0.7968,,0.7968,
386,1.25,0.5,1.0,0.75,0.6163801122539312,0.10499555076305667,-0.28110893504165946,0.3735048505217262,3.286137468930104,68,23,45,True,0.6429474930048661,0.5041254125412541,137,5.0,3.0,-0.13619326373021656,-0.018743182738470754,-0.0503861365703393,-0.16280423692594825,-1.3417429480623855,5.0,5.0,0.0,0.0,-0.08166333494138145,-0.02310231023102316,10.0,0.5008,,0.52,,0.6816,,0.6016,,0.2224,,0.1016,,0.6208,,0.6208,
387,1.25,0.5,1.0,1.0,0.6022253443246803,0.10297658386701602,-0.30501333198457947,0.33761338626411974,3.505826926814524,71,23,48,True,0.6315110282663305,0.5214521452145214,143,4.0,2.449489742783178,-0.15034803165946742,-0.020762149634511395,-0.07429053351325932,-0.19869570118355473,-1.1220534901779655,8.0,5.0,3.0,0.0,-0.093099799679917,-0.005775577557755818,16.0,0.48,,0.4976,,0.6016,,0.552,,0.36,,0.2136,,0.8592,,0.8592,
388,1.25,0.5,1.0,1.25,0.5058102710079773,0.08883514960787875,-0.3560056109489258,0.24953300418802513,3.7881728934695063,75,22,53,True,0.5646042085842237,0.5561056105610561,151,3.0,2.23606797749979,-0.2467631049761705,-0.03490358389364867,-0.12528281247760564,-0.2867760832596493,-0.8397075235229834,12.0,4.0,8.0,0.0,-0.16000661936202387,0.028877887788778867,24.0,0.3328,,0.3408,,0.416,,0.368,,0.5536,,0.4632,,0.98,,0.98,
389,1.25,0.5,1.0,1.5,0.34080071122650524,0.06287372699208316,-0.39951132659518585,0.15737658185544118,3.6076820030443506,78,22,56,True,0.44209806140501356,0.5866336633663366,157,4.0,2.449489742783178,-0.4117726647576425,-0.060865006509444264,-0.1687885281238657,-0.3789325055922333,-1.020198413948139,15.0,4.0,11.0,0.0,-0.282512766541234,0.05940594059405935,30.0,0.152,,0.1568,,0.248,,0.1648,,0.4256,,0.6464,,0.9984,,0.9984,
390,1.25,0.5,1.25,0.5,0.7946333565446735,0.12929352000657324,-0.2395427180418186,0.5397514107859526,2.90500318162914,72,28,44,True,0.7569627213675528,0.48267326732673266,145,5.0,3.605551275463989,0.042059980560525734,0.005554786505045817,-0.008819919570498436,0.003442323338278097,-1.7228772353633497,9.0,10.0,-1.0,0.0,0.03235189342130529,-0.044554455445544594,18.0,0.8104,,0.8288,,0.8848,,0.8616,,0.076,,0.0096,,0.9056,,0.9056,
391,1.25,0.5,1.25,0.75,0.6871515951383813,0.11488497293309674,-0.24827341759062405,0.4627356969908458,3.332238994236468,70,24,46,True,0.689881093780483,0.4933993399339934,141,4.0,2.8284271247461903,-0.06542178084576644,-0.00885376056843068,-0.01755061911930389,-0.07357339045682865,-1.2956414227560216,7.0,6.0,1.0,0.0,-0.034729734165764525,-0.03382838283828388,14.0,0.6048,,0.632,,0.8608,,0.7488,,0.2624,,0.0408,,0.7968,,0.7968,
392,1.25,0.5,1.25,1.0,0.5718832860793528,0.0986006801127004,-0.2961388760159933,0.3329541917602718,3.3278239735574924,70,23,47,True,0.6132288878974229,0.5057755775577558,141,3.0,2.23606797749979,-0.18069008990479496,-0.02513805338882702,-0.06541607754467316,-0.20335489568740267,-1.3000564434349973,7.0,5.0,2.0,0.0,-0.11138194004882462,-0.021452145214521434,14.0,0.432,,0.4528,,0.6384,,0.5472,,0.256,,0.1144,,0.7968,,0.7968,
393,1.25,0.5,1.25,1.25,0.6063429085500611,0.10356534540811202,-0.31438312273690416,0.3294239986755972,3.8291571932589155,69,21,48,True,0.6335172823931177,0.5305280528052805,139,2.0,2.0,-0.14623046743408663,-0.0201733880934154,-0.08366032426558401,-0.20688508877207729,-0.7987232237335742,6.0,3.0,3.0,0.0,-0.09109354555312987,0.0033003300330032292,12.0,0.4864,0.2,0.5024,0.23333333333333334,0.5776,0.23333333333333334,0.5424,0.23333333333333334,0.5872,0.16666666666666666,0.284,0.4666666666666667,0.7136,0.7666666666666667,0.7136,0.7666666666666667
394,1.25,0.5,1.25,1.5,0.412421237064853,0.07443632655118293,-0.3749829596473102,0.19850589109754196,3.5827918452694116,75,22,53,True,0.4968462159880972,0.5651815181518152,151,3.0,2.23606797749979,-0.34015213891929474,-0.04930240695034449,-0.14426016117599005,-0.3378031963501325,-1.045088571723078,12.0,4.0,8.0,0.0,-0.22776461195815034,0.037953795379537913,24.0,0.2384,,0.2416,,0.3392,,0.2544,,0.408,,0.5208,,0.98,,0.98,
395,1.25,0.5,1.5,0.5,0.7946333565446735,0.12929352000657324,-0.2395427180418186,0.5397514107859526,2.90500318162914,72,28,44,True,0.7569462490228804,0.48184818481848185,145,6.0,3.7416573867739413,0.042059980560525734,0.005554786505045817,-0.008819919570498436,0.003442323338278097,-1.7228772353633497,9.0,10.0,-1.0,0.0,0.0323354210766329,-0.0453795379537954,18.0,0.8104,,0.8272,,0.8848,,0.8616,,0.076,,0.0072,,0.9056,,0.9056,
396,1.25,0.5,1.5,0.75,0.7097719751934071,0.11797654927073342,-0.25677530751363575,0.45945441722221836,3.382828470613071,70,24,46,True,0.7040723071540707,0.49174917491749176,141,5.0,3.0,-0.042801400790740685,-0.0057621842307939986,-0.026052509042315597,-0.07685467022545611,-1.2450519463794185,7.0,6.0,1.0,0.0,-0.020538520792176884,-0.03547854785478549,14.0,0.6496,,0.6816,,0.8064,,0.744,,0.2832,,0.0304,,0.7968,,0.7968,
397,1.25,0.5,1.5,1.0,0.6569468351231171,0.11070521859590299,-0.2617314382475694,0.4229725681298856,3.291372572931501,70,24,46,True,0.6705723597137377,0.49504950495049505,141,4.0,2.449489742783178,-0.09562654086103062,-0.013033514905624433,-0.031008639776249236,-0.11333651931778888,-1.3365078440609888,7.0,6.0,1.0,0.0,-0.054038468232509795,-0.03217821782178221,14.0,0.5664,,0.5856,,0.768,,0.6816,,0.2272,,0.0504,,0.7968,,0.7968,
398,1.25,0.5,1.5,1.25,0.5834450264515285,0.10027592884653358,-0.2768492490355541,0.3622040846990188,3.405075900206578,71,23,48,True,0.6202510878577425,0.514026402640264,143,3.0,2.23606797749979,-0.16912834953261924,-0.02346280465499384,-0.04612645056423392,-0.17410500274865565,-1.2228045167859118,8.0,5.0,3.0,0.0,-0.10435974008850502,-0.01320132013201325,16.0,0.4544,,0.4688,,0.7024,,0.5824,,0.2928,,0.1624,,0.8592,,0.8592,
399,1.25,0.5,1.5,1.5,0.555445094296549,0.09620196991980001,-0.33610725167741096,0.286224023551068,3.776777661286202,70,21,49,True,0.5991903247614971,0.533003300330033,141,4.0,2.449489742783178,-0.19712828168759877,-0.027536763581727408,-0.1053844532060908,-0.25008506389660645,-0.8511027557062878,7.0,3.0,4.0,0.0,-0.1254205031847504,0.005775577557755707,14.0,0.4064,,0.4208,,0.5008,,0.4544,,0.544,,0.3064,,0.7968,,0.7968,
400,1.25,0.75,0.5,0.5,0.8296967344099015,0.13384600183588446,-0.25153260635136065,0.5321218738890566,4.2991635076146055,64,20,44,True,0.7707129962604136,0.5239273927392739,129,9.0,4.795831523312719,0.0771233584257538,0.010107268334357045,-0.0208098078800405,-0.004187213558617842,-0.3287169093778841,1.0,2.0,-1.0,0.0,0.046102168314166025,-0.0033003300330033403,2.0,0.8512,,0.8576,,0.836,,0.8544,,0.8496,,0.2264,,0.18,,0.18,
401,1.25,0.75,0.5,0.75,0.5232435570839369,0.09144422675887642,-0.33012162329943817,0.27700162699106673,3.4991878484672476,67,21,46,True,0.5737749000371791,0.5759075907590759,135,8.0,4.242640687119285,-0.22932981890021087,-0.032294506742651,-0.09939882482811802,-0.25930746045660774,-1.128692568525242,4.0,3.0,1.0,0.0,-0.1508359279090684,0.048679867986798686,8.0,0.3504,,0.3616,,0.5232,,0.4208,,0.3552,,0.5984,,0.5192,,0.5192,
402,1.25,0.75,0.5,1.0,0.4326584431342648,0.07761916440467265,-0.34319612954030154,0.22616561704422666,3.443817687267935,65,20,45,True,0.5085874935949067,0.5981848184818482,131,7.0,3.872983346207417,-0.3199149328498829,-0.04611956909685477,-0.11247333106898139,-0.3101434704034478,-1.1840627297245545,2.0,2.0,0.0,0.0,-0.2160233343513408,0.07095709570957098,4.0,0.248,,0.2544,,0.4672,,0.3184,,0.3296,,0.7144,,0.2752,,0.2752,
403,1.25,0.75,0.5,1.25,0.30768449836816614,0.05736125132188197,-0.37176223578525536,0.1542955303158229,2.870132152628628,54,18,36,True,0.4131635224295683,0.6410891089108911,109,6.0,3.7416573867739413,-0.4448888776159816,-0.06637748217964545,-0.1410394373139352,-0.3820135571318516,-1.7577482643638618,-9.0,0.0,-9.0,0.0,-0.31144730551667926,0.11386138613861385,-18.0,0.12,,0.12,,0.3552,,0.1568,,0.0656,,0.8872,,0.0536,,0.0536,
404,1.25,0.75,0.5,1.5,0.3478926926693562,0.06404020111450315,-0.39287036217244,0.1630059360049013,2.730042136849404,55,19,36,True,0.44193066992630664,0.6468646864686468,111,7.0,3.872983346207417,-0.40468068331479157,-0.05969853238702427,-0.16214756370111982,-0.37330315144277315,-1.8978382801430858,-8.0,1.0,-9.0,0.0,-0.2826801580199409,0.11963696369636956,-16.0,0.1568,,0.1552,,0.2736,,0.1808,,0.04,,0.9088,,0.064,,0.064,
405,1.25,0.75,0.75,0.5,0.8740942056627152,0.13951227462459292,-0.22528090388597422,0.6192814047621497,3.8183651161810706,65,22,43,True,0.7975596876534143,0.504950495049505,131,8.0,4.242640687119285,0.12152082967856748,0.015773541123065504,0.005441894585345941,0.08297231731447519,-0.8095153008114191,2.0,4.0,-2.0,0.0,0.0729488597071668,-0.022277227722772297,4.0,0.9104,,0.92,,0.9392,,0.9376,,0.5808,,0.108,,0.2752,,0.2752,
406,1.25,0.75,0.75,0.75,0.765457413537258,0.12545142167374457,-0.25739175819880245,0.4873948666874146,4.324467177496318,66,20,46,True,0.7318016559114552,0.5321782178217822,133,7.0,3.605551275463989,0.012884037553110295,0.0017126881722171472,-0.02666895972748229,-0.04891422076025986,-0.30341323949617127,3.0,2.0,1.0,0.0,0.007190827965207647,0.004950495049504955,6.0,0.76,,0.7712,,0.8024,,0.776,,0.8624,,0.2992,,0.3968,,0.3968,
407,1.25,0.75,0.75,1.0,0.6950111080229584,0.11596285128413908,-0.26066442577897464,0.44487409794256905,4.346046986741132,69,20,49,True,0.6854858390857925,0.5668316831683168,139,6.0,3.1622776601683795,-0.05756226796118935,-0.007775882217388341,-0.029941627307654484,-0.09143498950510542,-0.2818334302513579,6.0,2.0,4.0,0.0,-0.03912498886045501,0.03960396039603953,12.0,0.6208,,0.616,,0.7696,,0.7216,,0.8688,,0.532,,0.7136,,0.7136,
