window,date,regime,baseline_decision_position,ex04_decision_position,baseline_execution_position,ex04_execution_position,position_combination,path_mechanism,baseline_episode_id,market_return,baseline_daily_return,ex04_daily_return,daily_return_delta,log_wealth_delta
2025H2,2025-07-29,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.012927054478301114,0.012927054478300892,0.012927054478300892,0.0,0.0
2025H2,2025-07-30,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.010938924339106704,-0.010938924339106704,-0.010938924339106704,0.0,0.0
2025H2,2025-07-31,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.010138248847926135,-0.010138248847926135,-0.010138248847926135,0.0,0.0
2025H2,2025-08-01,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.009310986964618295,-0.009310986964618184,-0.009310986964618184,0.0,0.0
2025H2,2025-08-04,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.012218045112781795,0.012218045112781795,0.012218045112781795,0.0,0.0
2025H2,2025-08-05,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.00464252553389044,0.00464252553389044,0.00464252553389044,0.0,0.0
2025H2,2025-08-06,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.004621072088724532,0.004621072088724532,0.004621072088724532,0.0,0.0
2025H2,2025-08-07,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.0018399264029438367,-0.0018399264029439477,-0.0018399264029439477,0.0,0.0
2025H2,2025-08-08,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.013824884792626668,-0.013824884792626668,-0.013824884792626668,0.0,0.0
2025H2,2025-08-11,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0065420560747662115,0.006542056074766434,0.006542056074766434,0.0,0.0
2025H2,2025-08-12,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.019498607242339983,0.019498607242339983,0.019498607242339983,0.0,0.0
2025H2,2025-08-13,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.008196721311475308,0.008196721311475086,0.008196721311475086,0.0,0.0
2025H2,2025-08-14,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.005420054200542035,0.005420054200542035,0.005420054200542035,0.0,0.0
2025H2,2025-08-15,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.016172506738544534,0.016172506738544534,0.016172506738544534,0.0,0.0
2025H2,2025-08-18,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.023872679045092715,0.023872679045092715,0.023872679045092715,0.0,0.0
2025H2,2025-08-19,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.012953367875647603,-0.012953367875647603,-0.012953367875647603,0.0,0.0
2025H2,2025-08-20,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.03149606299212593,0.03149606299212593,0.03149606299212593,0.0,0.0
2025H2,2025-08-21,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0008481764206953457,0.0008481764206955678,0.0008481764206955678,0.0,0.0
2025H2,2025-08-22,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.09745762711864403,0.09745762711864403,0.09745762711864403,0.0,0.0
2025H2,2025-08-25,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.02316602316602312,0.02316602316602312,0.02316602316602312,0.0,0.0
2025H2,2025-08-26,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.015094339622641506,-0.015094339622641617,-0.015094339622641617,0.0,0.0
2025H2,2025-08-27,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0,0.0,0.0,0.0,0.0
2025H2,2025-08-28,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.07509578544061313,0.07509578544061313,0.07509578544061313,0.0,0.0
2025H2,2025-08-29,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.015680684248039922,-0.015680684248039922,-0.015680684248039922,0.0,0.0
2025H2,2025-09-01,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.012309920347574055,0.012309920347574055,0.012309920347574055,0.0,0.0
2025H2,2025-09-02,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.025035765379113006,-0.025035765379113006,-0.025035765379113006,0.0,0.0
2025H2,2025-09-03,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.0205429200293471,-0.02054292002934699,-0.02054292002934699,0.0,0.0
2025H2,2025-09-04,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.062172284644194775,-0.062172284644194775,-0.062172284644194775,0.0,0.0
2025H2,2025-09-05,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.03514376996805124,0.03514376996805102,0.03514376996805102,0.0,0.0
2025H2,2025-09-08,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0007716049382715529,0.0007716049382715529,0.0007716049382715529,0.0,0.0
2025H2,2025-09-09,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.01542020046260606,-0.015420200462605949,-0.015420200462605949,0.0,0.0
2025H2,2025-09-10,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.01018010963195004,0.010180109631949819,0.010180109631949819,0.0,0.0
2025H2,2025-09-11,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.055038759689922445,0.055038759689922445,0.055038759689922445,0.0,0.0
2025H2,2025-09-12,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.008082292432035398,0.008082292432035398,0.008082292432035398,0.0,0.0
2025H2,2025-09-15,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0036443148688045657,0.0036443148688045657,0.0036443148688045657,0.0,0.0
2025H2,2025-09-16,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.012345679012345512,0.012345679012345512,0.012345679012345512,0.0,0.0
2025H2,2025-09-17,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.008608321377331363,0.008608321377331363,0.008608321377331363,0.0,0.0
2025H2,2025-09-18,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.006401137980085458,0.006401137980085236,0.006401137980085236,0.0,0.0
2025H2,2025-09-19,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.012014134275618482,-0.012014134275618371,-0.012014134275618371,0.0,0.0
2025H2,2025-09-22,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.03505007153075823,0.03505007153075845,0.03505007153075845,0.0,0.0
2025H2,2025-09-23,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.003455425017277247,-0.003455425017277247,-0.003455425017277247,0.0,0.0
2025H2,2025-09-24,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.03675450762829424,0.03675450762829424,0.03675450762829424,0.0,0.0
2025H2,2025-09-25,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.012040133779264162,0.01204013377926394,0.01204013377926394,0.0,0.0
2025H2,2025-09-26,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.01321877065432897,-0.013218770654329082,-0.013218770654329082,0.0,0.0
2025H2,2025-09-29,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.011386470194239662,0.011386470194239884,0.011386470194239884,0.0,0.0
2025H2,2025-09-30,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.01788079470198678,0.01788079470198678,0.01788079470198678,0.0,0.0
2025H2,2025-10-09,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.028627195836044228,0.028627195836044228,0.028627195836044228,0.0,0.0
2025H2,2025-10-10,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.05249841872232763,-0.05249841872232763,-0.05249841872232763,0.0,0.0
2025H2,2025-10-13,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.01001335113484636,0.01001335113484636,0.01001335113484636,0.0,0.0
2025H2,2025-10-14,uptrend,1.0,0.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.04097818902842021,-0.04097818902842021,-0.04097818902842021,0.0,0.0
2025H2,2025-10-15,uptrend,1.0,0.0,1.0,0.0,baseline_only,early_exit,2025H2:E001,0.01102687801516189,0.01102687801516189,-0.006699517574086933,-0.017726395589248822,-0.01768858533976966
2025H2,2025-10-16,uptrend,0.0,0.0,1.0,0.0,baseline_only,early_exit,2025H2:E001,-0.008179959100204526,-0.008179959100204415,0.0,0.008179959100204415,0.008213598537388744
2025H2,2025-10-17,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.03679477663230246,-0.004676948281787219,0.0,0.004676948281787219,0.004687919425415676
2025H2,2025-10-20,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.0036023054755043304,0.0,0.0,0.0,0.0
2025H2,2025-10-21,uptrend,1.0,0.0,0.0,0.0,both_cash,both_cash,,0.026561378320172135,0.0,0.0,0.0,0.0
2025H2,2025-10-22,uptrend,1.0,0.0,1.0,0.0,baseline_only,late_entry,2025H2:E002,-0.0006993006993006867,0.008676452734085016,0.0,-0.008676452734085016,-0.008639028634551368
2025H2,2025-10-23,uptrend,1.0,0.0,1.0,0.0,baseline_only,late_entry,2025H2:E002,-0.0034989503149055468,-0.0034989503149055468,0.0,0.0034989503149055468,0.0035050859579463488
2025H2,2025-10-24,uptrend,1.0,1.0,1.0,0.0,baseline_only,late_entry,2025H2:E002,0.04424157303370824,0.04424157303370824,0.0,-0.04424157303370824,-0.04329085448823435
2025H2,2025-10-27,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E002,0.014794889038332038,0.014794889038332038,-0.0031421830393459915,-0.01793707207767803,-0.017833642369851556
2025H2,2025-10-28,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E002,-0.008614976805831676,-0.008614976805831787,-0.008614976805831787,0.0,0.0
2025H2,2025-10-29,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E002,0.012700534759358284,0.012700534759358284,0.012700534759358284,0.0,0.0
2025H2,2025-10-30,uptrend,0.0,0.0,1.0,1.0,both_long,both_long,2025H2:E002,-0.017821782178217838,-0.017821782178217838,-0.017821782178217838,0.0,0.0
2025H2,2025-10-31,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.03091397849462374,-0.00721706989247306,-0.007217069892473282,-2.220446049250313e-16,-2.237793284010081e-16
2025H2,2025-11-03,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.011789181692094308,0.0,0.0,0.0,0.0
2025H2,2025-11-04,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.009824561403508625,0.0,0.0,0.0,0.0
2025H2,2025-11-05,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.002126151665485576,0.0,0.0,0.0,0.0
2025H2,2025-11-06,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.033946251768033786,0.0,0.0,0.0,0.0
2025H2,2025-11-07,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.013679890560875596,0.0,0.0,0.0,0.0
2025H2,2025-11-10,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.006934812760055475,0.0,0.0,0.0,0.0
2025H2,2025-11-11,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.013966480446927276,0.0,0.0,0.0,0.0
2025H2,2025-11-12,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.004957507082153034,0.0,0.0,0.0,0.0
2025H2,2025-11-13,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.012811387900355964,0.0,0.0,0.0,0.0
2025H2,2025-11-14,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.025298664792691605,0.0,0.0,0.0,0.0
2025H2,2025-11-17,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.006488824801730408,0.0,0.0,0.0,0.0
2025H2,2025-11-18,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.0036284470246734646,0.0,0.0,0.0,0.0
2025H2,2025-11-19,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.010122921185827916,0.0,0.0,0.0,0.0
2025H2,2025-11-20,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.01241782322863394,0.0,0.0,0.0,0.0
2025H2,2025-11-21,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.03254437869822491,0.0,0.0,0.0,0.0
2025H2,2025-11-24,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.006880733944954143,0.0,0.0,0.0,0.0
2025H2,2025-11-25,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.0060744115413817745,0.0,0.0,0.0,0.0
2025H2,2025-11-26,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.01132075471698113,0.0,0.0,0.0,0.0
2025H2,2025-11-27,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.0029850746268657025,0.0,0.0,0.0,0.0
2025H2,2025-11-28,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.010479041916167775,0.0,0.0,0.0,0.0
2025H2,2025-12-01,sideways,1.0,0.0,0.0,0.0,both_cash,both_cash,,0.007407407407407529,0.0,0.0,0.0,0.0
2025H2,2025-12-02,sideways,1.0,0.0,1.0,0.0,baseline_only,fully_missed_entry,2025H2:E003,-0.012500000000000178,-0.009351412854458174,0.0,0.009351412854458174,0.009395411832214541
2025H2,2025-12-03,sideways,1.0,0.0,1.0,0.0,baseline_only,fully_missed_entry,2025H2:E003,-0.007446016381236098,-0.007446016381236209,0.0,0.007446016381236209,0.007473876344529076
2025H2,2025-12-04,sideways,0.0,0.0,1.0,0.0,baseline_only,fully_missed_entry,2025H2:E003,0.012003000750187676,0.012003000750187676,0.0,-0.012003000750187676,-0.011931536029047339
2025H2,2025-12-05,sideways,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.00148257968865817,-0.0004999999999999449,0.0,0.0004999999999999449,0.0005001250416822429
2025H2,2025-12-08,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E004,0.01850481125092518,0.017242857861010208,0.01724285786101043,2.220446049250313e-16,2.185751579730777e-16
2025H2,2025-12-09,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E004,-0.00363372093023262,-0.003633720930232509,-0.00363372093023262,-1.1102230246251565e-16,-1.1145598333150986e-16
2025H2,2025-12-10,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E004,0.0,0.0,0.0,0.0,0.0
2025H2,2025-12-11,sideways,0.0,0.0,1.0,1.0,both_long,both_long,2025H2:E004,-0.015317286652078654,-0.015317286652078654,-0.015317286652078654,0.0,0.0
2025H2,2025-12-12,sideways,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.016296296296296253,-0.000500000000000056,-0.000500000000000056,0.0,0.0
2025H2,2025-12-15,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E005,-0.021137026239067214,-0.013718710079199892,-0.013718710079199892,0.0,0.0
2025H2,2025-12-16,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E005,-0.018615040953089967,-0.018615040953089967,-0.018615040953089967,0.0,0.0
2025H2,2025-12-17,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E005,0.02503793626707118,0.02503793626707118,0.02503793626707118,0.0,0.0
2025H2,2025-12-18,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E005,-0.014803849000740277,-0.014803849000740166,-0.014803849000740166,0.0,0.0
2025H2,2025-12-19,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E005,0.0037565740045077956,0.0037565740045077956,0.0037565740045077956,0.0,0.0
2025H2,2025-12-22,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E005,0.018712574850299424,0.018712574850299424,0.018712574850299424,0.0,0.0
2025H2,2025-12-23,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E005,0.0029390154298309934,0.0029390154298309934,0.0029390154298309934,0.0,0.0
2025H2,2025-12-24,sideways,0.0,0.0,1.0,1.0,both_long,both_long,2025H2:E005,0.00952380952380949,0.00952380952380949,0.00952380952380949,0.0,0.0
2025H2,2025-12-25,sideways,1.0,1.0,0.0,0.0,both_cash,both_cash,,-0.0014513788098693414,-0.0034013062409286032,-0.0034013062409287143,-1.1102230246251565e-16,-1.1102230246251565e-16
2025H2,2025-12-26,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E006,-0.0014534883720929148,-0.0004997501249375258,-0.0004997501249374148,1.1102230246251565e-16,1.111307226797642e-16
2025H2,2025-12-29,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E006,-0.0007278020378458372,-0.0007278020378458372,-0.0007278020378457262,1.1102230246251565e-16,1.111307226797642e-16
2025H2,2025-12-30,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E006,0.010196649672250535,0.010196649672250535,0.010196649672250535,0.0,0.0
2025H2,2025-12-31,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E006,-0.010814708002883755,-0.010814708002883866,-0.010814708002883755,1.1102230246251565e-16,1.1275702593849246e-16
