trial_id,annualized_sharpe
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01513,1.2705974503180357
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01520,1.1695143292259158
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01522,1.2591211583941446
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01525,1.2453799333331972
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01526,1.2070517706464248
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01530,1.2541512081728485
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01533,1.3115582383932765
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01535,1.223193410500567
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01537,1.4115232647161498
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01538,1.2053936367085674
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01543,1.254775572612151
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01544,1.272446583421971
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01545,1.14539547295138
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01548,1.3402731744912053
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01553,1.1421463080104297
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01554,1.309211593664522
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01556,1.2423890592274525
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01561,1.1582917460413096
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01564,1.291080721234486
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01567,1.3820747376251006
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01569,1.2053029505489519
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01573,1.4459109272398634
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01574,1.2575151388702586
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01575,1.3766545317248176
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01581,1.153473035872668
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01583,1.1881157713483965
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01591,1.3278922377918383
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01592,1.3501416024234465
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01593,1.2440424698285104
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01595,1.1207955143829635
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01596,1.2706899012687864
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01598,1.3869168196450412
