split_id,training_blocks,validation_blocks,selected_candidate,training_sharpe,validation_sharpe,validation_rank,validation_candidate_count,validation_percentile,logit
104,"[0, 3, 5, 7, 8]","[1, 2, 4, 6, 9]",R1508,1.7905582733062777,0.7365606495341454,117,1182,0.9017781541066893,2.217139887037161
105,"[0, 3, 5, 7, 9]","[1, 2, 4, 6, 8]",R1053,1.4651080681290962,0.7788131365732553,385,1182,0.6748518204911093,0.7302121262024882
106,"[0, 3, 5, 8, 9]","[1, 2, 4, 6, 7]",R0723,1.840734291833115,0.2959263971524378,586,1182,0.5046570702794242,0.0186288198334932
107,"[0, 3, 6, 7, 8]","[1, 2, 4, 5, 9]",R1508,1.5102590809335017,0.6571173096094636,84,1182,0.9297205757832345,2.5824050142728776
108,"[0, 3, 6, 7, 9]","[1, 2, 4, 5, 8]",R0585,1.3307881590122068,0.7459671974086544,243,1182,0.7950889077053345,1.3558777530515764
109,"[0, 3, 6, 8, 9]","[1, 2, 4, 5, 7]",R1193,1.6560420805613993,-0.42127707007757015,1101,1182,0.06858594411515664,-2.6086163041140233
110,"[0, 3, 7, 8, 9]","[1, 2, 4, 5, 6]",R1053,1.9311011570378855,0.24813511632998073,357,1182,0.6985605419136325,0.8404526554826504
111,"[0, 4, 5, 6, 7]","[1, 2, 3, 8, 9]",R1508,0.7873912103056697,1.516978803463797,70,1182,0.9415749364944962,2.7798089702132684
112,"[0, 4, 5, 6, 8]","[1, 2, 3, 7, 9]",R1508,1.1490030095782828,1.1441270238593337,39,1182,0.9678238780694327,3.4038255040684255
113,"[0, 4, 5, 6, 9]","[1, 2, 3, 7, 8]",R1102,1.0522038940198266,1.0894047364319532,510,1182,0.5690093141405589,0.27781032397262706
114,"[0, 4, 5, 7, 8]","[1, 2, 3, 6, 9]",R1508,1.3813872169765276,1.0130267629040315,46,1182,0.9618966977138018,3.2286061095107756
115,"[0, 4, 5, 7, 9]","[1, 2, 3, 6, 8]",R1319,1.1908718960506046,1.1061972830291253,170,1182,0.8569009314140559,1.7897851349243372
116,"[0, 4, 5, 8, 9]","[1, 2, 3, 6, 7]",R0723,1.6109159783720934,0.5137004830801036,769,1182,0.34970364098221846,-0.6203421401866392
117,"[0, 4, 6, 7, 8]","[1, 2, 3, 5, 9]",R0671,1.2314232097583246,0.21650086201082436,1151,1182,0.026248941574936496,-3.6135300168721494
118,"[0, 4, 6, 7, 9]","[1, 2, 3, 5, 8]",R1319,1.134345787535986,1.187045223660176,135,1182,0.88653683319221,2.0558444109196254
119,"[0, 4, 6, 8, 9]","[1, 2, 3, 5, 7]",R1102,1.4723486867139717,0.38779812130571745,459,1182,0.6121930567315834,0.4565400380445798
120,"[0, 4, 7, 8, 9]","[1, 2, 3, 5, 6]",R1319,1.7041195338995787,0.6003719790554666,173,1182,0.8543607112616427,1.769220543540156
121,"[0, 5, 6, 7, 8]","[1, 2, 3, 4, 9]",R1508,1.3539272966753233,0.8743684486559261,84,1182,0.9297205757832345,2.5824050142728776
122,"[0, 5, 6, 7, 9]","[1, 2, 3, 4, 8]",R0585,1.2104714234821963,0.9338481439341462,377,1182,0.6816257408975445,0.761253134028669
123,"[0, 5, 6, 8, 9]","[1, 2, 3, 4, 7]",R1102,1.5509735394696789,0.2384418434551078,569,1182,0.519051651143099,0.07624351721506001
